text,label
6、感觉和以前用的三星2+16的运行速度差不多，并不是很快；这个是4+64的？,1
用了一个月的时间各种系统小问题应该有一大部分买了后悔的吧不多说了！买了就能感受到！肯定也有很多满意的。。。说点游戏毛病玩着停止运行要不就直接卡屏不动,1
前的段时间给我爸爸买的手机，用了一周左右接听电话就阶段性的出现问题，最后直接是对方听不见声音，没办法联系客服要求换，他们说了不能换。。。质量问题都不给解决，以后谁还敢再购买！现在没法用我只能自认倒霉了！！！,0
发货太慢，手机质量还不知道，昨天刚收到，先用几天，这次购物是我在金东觉得最生气的一次，如果不是叫她们退钱，都不知道还要等多久才发货,0
手机信号满格，不能上网&hellip;&hellip;&hellip;我要退货才2天，第一天可以上网，我的电话卡没有问题！装到华为荣耀V8可以上网！,0
这款老人手机很好用，这是第二次购买了，声音响亮，字体大，还有手电筒，老人用十分方便，值的给赞???,2
不错不错，轻巧方便。功能齐全待机时间长，屏幕清晰特别适合老人用。,2
我到他的店里买了一个这手机、一个月不到就成这了不能用了有个黑影字、店家说是我人挤的了、我把手机放在手机包里的跟本就不会挤到能打能接、没事黑影大了看不清是谁打的、我跟店家说店家让寄过去收了35修里费、过了10多天货收到了、在有问题我就仍了、大家看看还要不要买,0
商家发货是很快的 手机也很满意 不过赠品就不够好了 不过这价格买个这么好的手机 赠品也就没什么了 刚打开盒子看到手机感觉比网上图片的好看 刚开机手机还有百分之六十多的电 手机拿在手里感觉很踏实 毕竟有那重量在那 感觉手机比自己想象中的要好 当初选这价位的手机犹豫了小米6X 360N7和努比亚Z18minis 最后选了360N7 再这之前看见了店里的同内存版本的小米6X竟然比N7便宜一百多很犹豫 如果6X有四千毫安的电可能就选它了 可惜了 不过感觉选对了 N7这电量随随便便够我用两天了 打一个小时的王者荣耀就用了百分之十几的电 抖音十几分钟1％～2％的电 实在强悍 女朋友的小米6X用了十几天了 然后昨天手机刚到下载了和她手机差不多的应用 后面进行了 进入一些APP的对比 抖音 QQ 微信 等常用的软件 可能因为是新机没用什么内存 所以N7大部分都比6X快一点点 此外N7的屏占比较高 因为是黑色所以看不出有没有黑边 感觉更紧密 像素方面不得不说6X吊打N7 当然6X主打拍照了 N7主打续航 各有各的好 女生的话可能会更多的偏向于6X我们这些不注重照相的推荐N7 希望360能把手机做得更加好,2
当然不排除部分同学拿到翻新机的可能性，手机很满意，觉得很幸运哦。,2
送妈妈礼物，超级喜欢，发货很快！运行速度也快！必须好评！还送这么多礼物都挺实用！,2
你们买早的都买贵了吧，进网许可证不知道是真是假，6+64G，*到手，这个价格买这么好的高端机也值了,2
手机可以，不过送的手环太垃圾了，冲不进去电，换了一次还是不行，蓝牙耳机也不能使，匹配不上！！！,1
4、指纹解锁：新10没原8方便，速度感觉没原8流畅，装置解锁给人的感觉是多余一样，至于手湿解锁，新10跟原8没法比；,1
给朋友买的，使用中外观一般，毕竟是16年的机型，价格变化太大，刚买完就降了，,1
给女朋友买的手机，她用了几天说手机有点卡，然后我问过客服，客服说是软件的问题还是什么，因为两个人没在一块，她得到信息并且操作了以后也是几天以后，可是效果基本上没有还是卡，这可是新手机，然后过了十几天了说让在附近的OPPO服务中心检测一下，检测结果说是下载了第三方软件，后来卸载了第三方软件，好像好了一点，但是没过两天又开始卡了，就让返厂，返厂了十几天回来了，貌似好了点，可是偶尔还是卡，这两天又开始卡了，我真的不能不评论了，留着一星是客服说话，挺好的。但是并没有什么用，也不知道是国产手机不行呢，还是我信任的京东不行了。,0
﻿给家里老爷子买的，发现Home键不怎么灵活，上次摔地上成两半了，合起来触屏失灵了，直接丢了,1
看起来不错   手机信号差  一会一会的就没有网了  还需要手动搜索网络  电池也没他们说的那么好待机效果不好,0
"不是拖，360n4s 联发科版本过来的，电池不怎么行了换个n6pro,n6pro包装的越发简单，手机外观还算漂亮，新机器没装软件挺流畅的，最怕手机屏幕大了拿着不方便，到手后握感上佳，5.99寸屏幕5.5寸感觉，给5分吧，继续试机",2
第一次购买，手感摸起来很好，外观设计风格也很喜欢，还有这个亮黑色可以说非常喜欢了，赠送的礼品也很多，物流也很快，主要是手机真的很好用啊,2
手机收到了，很不错，,2
手机不怎么还好，才拿来运行内存就用了大半，而且预装软件太多，差评,0
感觉不错，就是物流时间太长了,1
客服态度恶劣，物流垃圾，配送员还对我进行敲诈和恐吓，已经到派出所备案。从下单到收货用了五天，自营的就是店大欺人，奉劝大家购买商品还是应该到正规商家购买。,0
太大了，非常厚，装衣袋里很不放便，只能放在家里当座机用，塑料的外壳没有软包材料，外观非常山寨，估计不耐摔，电池待机状态，半天掉一格的电，声音比较大，手电筒很亮，还有验钞灯。作为手机，不太满意，也不想退了，以后当电灯和充电宝用，放在床头当武器防贼。,1
如果说这手机，还凑活吧，但是人家手机店买手机好礼送你一大包，这连个耳机都没有，笑了！,0
上个视频给各位体会，具体我就不说了，是新手机，单很卡。,1
要是能没星我就选没星了，卖家服务态度很差，手机买了在一周内出现了home键失灵的情况，属于质量问题，但卖家诡辩说不是硬件问题不退货，寄回去检测告诉我没问题来敷衍我，说刷机就好了，拖了差不多一周多的时间，寄回来后用了不到三天就出现了同样的问题，卖家却说过了15天不退不换。难道我没事就要刷机玩吗？？第一次完全是敷衍并没有给我检测好也并没有解决问题。在七天内出现质量问题却不退货，这是何等的**商家！！忽悠我自己去服务站检测，问题属实却说这不是硬件故障单然后也不予理睬。大家不要在这个店买手机了，我吃亏就吃亏了，他家的售后服务是我见过最差的。手机出现任何问题都不管，怀疑是不是翻新机。,0
昨天收到的，送人的，等使用一段时间后在来汇报使用心得。看看实际电量和运行速度怎么样！！物流挺快的。,1
用久了好卡，内存还有一个g可用，都卡得不行。下了39个软件,1
手机显示还行，塑料缝隙大，便宜嘛。但系统太垃圾了，导航栏虚拟键一直杵在那，不能隐藏！人脸识别竟然也没有，直接退回5年前的手机，你那图形解锁。,0
信号不好时打电话拨号会卡死，然后必须重启才能使用。,1
5 还有为什么没有纯黑色(pro6的星空黑真的很酷),1
这手机啊，用了下来评价，也是有翻盖情节的所以买了试试！这个年轻人只能是打电话发短信的。这是老年机啊，年轻人用处不大,2
快递送来竟然没手机，索赔都找不到责任人你敢相信？？,0
晚上下单，早上起来货就到了，真快！本来就想买个备用机，没想到不足*元居然有这样的惊喜，手感无敌，还有QQ和微信，完美备用机！待机估计10天8天没问题。,2
用啦差不多一个月啦，系统整体性能还可以，充电速度快，但电池电量也就一天时间，每天晚上就要冲的，还有锤子的系统，感觉闪电胶囊比较实用，一步功能在用的时候老是会被带出，当往下滑的时候,1
买了两次了第一次卡住退了  等二次买来不到十天指纹又解不开 真他后悔啊  劝大家不要买这款手机真的很垃圾 两次了都不是不同的毛病  要求退了打死也不买华为麦芒6了,0
既有装SD卡，装了又用不了， 老年人想换铃声都换不了 。,0
给妈妈买的，用了几天才来评价的，手机还是有一些小问题，有时候会充不进电，一点都充不进的那种，还有就是充电时手机和充电器会变得越来越热，非常烫的那种。时而会有些卡，但并没有下载什么大型游戏或应用，所以还是有些不满意的,1
5、隐藏功能：应用隐藏感觉原8挺好的，新10没有了；系统隐藏很少用。,1
新手机用起来的反应慢，手感也不好，买的买了只能将就用着。,1
屏幕大小一般号称全面屏，实际也不是全面屏。刚使用里面系统增加乱七八糟东西太多了。商家服务太差了，买了近3000的手机让送个保护膜都不送，实在是太差劲了，还有就是买的时候谈好同时将发票开好寄过来，结果商家为了省钱，先寄手机没有问题才开发票。店家不按照承诺办事，让送个手机膜还不行，实在是没法说了，也不知道商家的信誉是怎么来的~~~~~~~~~~~,1
手机反应有点慢，没有介绍的那么流畅，,1
太卡了  以后不要在这家**店买,0
还是不错的，价格比**便宜一点，京东的物流体验很好。重量适中。有收音机和语音播报，字大适合老人。,2
这什么手机，突然这样，给我个解释,0
配的东西很齐全很贴心,2
"receive the time,but also arranged for time",2
相信京东，没想到这次京东的包装是如此简单。手机包装盒都有明显的摔挤痕迹。,1
太差太差太差,0
太差了。不稳定。动不动重启。无原因，太任性。通话有杂音。面部解锁，黑暗中不行。TF安装后，用段时间就间隔性显格式不对,0
但只要抠掉电池时间就会恢复出厂时间，个别功能需要安装存储卡才能使用,2
优..,2
给奶奶?买的，元旦前到的。带回老家，给她老人家用。,0
玩吃鸡会卡机，有时候没声音,1
手机不错 声音好大 外表挺好看的 很适合老人用,2
我觉得质量严重有问题，废话不多说，手滑一下屏幕碎了，很牛掰!牛掰!刚买一个星期左右的水货。,0
也就这样吧，还算不错吧，心水了两年终于买来当备机！,2
还行吧，拍照效果很赞，外观很漂亮，就是有时候会死机。打王者略卡，我是说和水果机比。,1
我的车买了几年了，没有任何故障，车漆也光亮如新。平时都是放车库里，需要出门的时候，都是我在后面推着走。过减速带的时候，我会找几个人抬过去。轮胎我会每天转半圈，防止轮胎同一个部位长期受压变形。过几天我还会用汽车举升机把车抬起来一下，防止悬架受力不均匀。空调从来不开，害怕里面的冷凝器发霉。机油我也每天搅动几次，害怕长时间静止损坏发动机油底壳的油封。门窗的缝隙我也用胶水封死了，害怕别人塞的小广告卡住玻璃升降机。雨刷我都是拆下来放到被窝里，害怕雨刷长时间暴晒导致胶条老化。门框密封胶条我也是每天涂抹一遍鲁花5S特级压榨花生油，害怕胶条氧化变硬。电池我也是每天拆下来充电，害怕蓄电池长时间自行放电导致不可逆的硫化。转向的时候我也不舍得打转向灯，都是让人在后面打手势，害怕烧坏灯泡。轮胎的气压每走两步我就测量一次，害怕胎压过高或者过低引起轮胎寿命衰减。每走几百米我还要下车去抠一下轮胎花纹中夹住的小石子，害怕扎坏轮胎。每次需要大幅度转弯的时候，我都是雇几个人抬起我车头转弯，害怕方向盘打死损坏助力泵。每行驶十来公里我就换一次机油，害怕机油里面的金属杂质磨损汽缸壁。每次上高速我都更换全部轮胎，害怕爆胎。,2
京东快递给力，京东价格更给力,2
第一次支持国产手机就掉坑里了，不能说vivo垃圾，因为他是垃圾中的战斗机，手机边框毛躁割手，使用之前要带上手套，这样还可以防止手机发热烫手，关键还很卡，连合作伙伴的王者荣耀都不能打，还吹什么牛。另外客服爱答不理的，态度差的要死，买了这个手机就是噩梦的开始，发货时因为发错了配送站点，延迟了两天收获，还有最关键的是我整点付的款，却没有我的奖品，垃圾手机配个垃圾活动，郁闷死了,0
刚拆开包装一看，真以为是小朋友的玩具手机，不过装上电池用了一下，声音很大很清晰适合老人家用。另外我想装内存卡存点歌来听，发现手机识别不了内存卡！,1
老爸手机坏了，着急用，东西是前一天下午到配送点的，正常应该是今天上午送过来，但是等了一天也没动静，配送点电话也打不通，关机，联系了两次京东客服，最后的结果是今天送不过来了，只能自取，没办法，去吧，来回骑了40分钟自行车才拿到东西，本来以为赶上节假日快递员少没办法送，也就没说什么，结果回到家门口后，看到京东快递员就在门口送东西，不知道他们怎么安排的，为什么我的东西就不给送呢，真是气人。,1
今天才来评价，一路气死、包装问题，发票问题。,0
耳机就是负数分滚出。,1
为了给这个商品好评，我走了几十公里的山路来到镇上，脚上磨起了许多豆大的水泡，鞋子也开胶了。本来想把家里的苞谷卖掉几十斤，在镇上坐车到城里的网吧给这个商品好评，无奈天公不作美，今年收成不好，种的粮食只够家里吃，所以我只好在镇上的砖窑里打工，挣足路费。从砖窑搬一块砖到拖拉 机上只给一分钱，为了100块的车费，我搬了一万块砖，十个手指头都磨出了鲜血，为了省下车费，我没贴云南白药创可贴，让血液自然凝结。之后拿到搬砖钱，我坐上了从镇上开往城里的汽车。来到网吧，一摸兜里，没有三块钱的上网费了，少搬了300块砖。我只好在大街上四处奔走，守望着那些喝矿泉水的人们，当他们将矿泉水瓶从手中抛出的那一刹那，我就像守门员扑球般扑去了，生怕矿泉水瓶被别人抢去了，历尽千辛万苦，我终于收集到60个珍贵的矿泉水瓶子，拿到废品收购站换了3块钱的网费，迫不及待来到网吧，打开京东网站的第一件事就是点五星好评。,2
"信号差！信号差！信号差！这是我用过手机信号最差的手机！！！！卡1和卡2交替着没有信号。从MX2,MX3，MX5，MX6从来没有出现过信号差的问题。为了弥补2016年无旗舰的黑历史，匆匆忙忙推出pro6plus，搞一个几和一的天线，活生生把手机最基本的功能阉割了，真是无力吐槽。魅族就这样消耗着煤油最后的一点点情怀，迟早会断送自己的前程。",0
不要买，很垃圾，买来不到十天死机六次 ，原本就想买来用俩月等新x，谁知道半个月都没管到，看快手直播死机一次 还有一次跟电脑的蓝屏一样，像素很渣 ， 这次死机最严重原因是看着系统推荐新的系统稳定版，让我我升级稳定版的过程中出现一个安卓的小绿人躺在中间有一个红色的叹号，还有一串英文忘了是什么意思。让好我再开关机就变成了下面这个视频这样这么搞都不行就这个视频来回循环,0
一星.是给京东快递的，东西用了一天，处理器高通660，这个价格被坑，1+5人家这价格都是高通834，后悔买这手机，整体,0
很好很强大。第一次买OPPO手机，很好用。,2
买回来手机有细小的划痕，不是很容易发现，以为是手机屏带的膜上的，刚去换了手机膜，发现划痕更明显了！,0
真心受不了售后到手一天检修要20天希望购买者考虑清楚,0
外观，促感，反应速度都不错哦，价格还不错，挺满意的一次购物。,2
没啥信号 觉得 买上当了,1
今天抢购的这款手机是给老婆买的，因为小孩子在学校要用APP所以这款手机就适合她、内存够大屏够大够清晰，很好！京东物流没的说一个字'快'，打开手机包装第一眼的感觉就是颜值非常高，屏幕大很漂亮，迫不及待的试试！流畅度很好无线网连接稳定、下载软件很快，又试了试摄像头因为快晚上了拍照光线不足照片感觉和我的苹果7相差不大，还搞两个摄像头可能只是增加颜值吧！玩农药也好爽，毕竟各项配置性价比还是不错的，支持国货，个人喜欢就好！就好?,2
手机买来用了快2个多月，运行起来有点卡。其余还行。。。,1
第一次购买华为荣耀，对这个手机比较失望，第一点，也是最失望的一点，信号接收差，同一个位置对比，信号格和dbm都比原本在用的pro3差了点，实际打开网页，视频APP等也是慢，通话音质也略差，开始本是冲着满天盖地的吹信号第一强这点来买，所以这点最失望吧，第二点，照相功能挺多，操作不算复杂，也不太方便，摄像头渣得很，过曝，涂抹严重，失真，多少摄像头多少像素，都是虚的，前摄同样是关闭美颜，同样环境距离，原pro3手机照的每一根头发胡须，每一个毛孔都是清晰可见，人像真实，肤色自然，这个手机照的是一片一片的，人像虚浮，肤色苍白，相片亮度挺高，第三点，系统，习惯方面不讨论，这里说预装，pro3是50多个，Ⅴ10有90多将近100，打开个浏览器可用运存还剩1.67，N多APP不兼容，有的装不上，有的黑一截，不能全屏运行，第四点，w不支持指纹支付。第五点，机身长，单手操作不便，感觉前置指纹没后置的方便，包括解锁，登录，支付，尤其是自拍，另有几点比较满意的，电池容量比V9小了，续航还行，不玩游戏一天一充没有问题，充电速度快，1个多小时充满，除了摄像头高.对外形还算满意，最后，手机给老婆用，不管了,1
用一个星期，通话就坏了，真差劲,0
京东物流就是快，昨天下单今天到货，赶紧上街贴了钢化膜，装上手机卡，开机后发现手机竟然有联系人，都是我不认识的，短信150多条被我删了，不知是不是被人用过了，正申请换机中。,1
待机状态一个钟掉百分之三的电，轻度使用，一天三充吧，都不知道是不是二手的，买回来的包装贴了他们家的标签，当时没在意。卖家服务态度很差，拆包装不支持7天无理由退货，不支持差价退还，霸王条款多，建议小米官方买，不要来第三方买，没出问题还好，出问题就有得扯了，现在扯了7八天了，卖家都还没有给处理。已把该商家和京东平台一并投诉工商了。其他人别再入坑了。,0
2G手机几乎收不到4G联通卡信号，移动信号还可以。不太给力。,1
就是喜欢这个蓝色才买的。,1
到的有点慢，就不知道能不能用得住,1
不错呦，送的东西挺多的，挺实惠的！！！！,2
外观漂亮，手感细腻，充电迅速。但是，手机指纹开锁太慢，识别错误率太低。,1
优点：1.手感好，屏幕边框感觉圆润不割手，不沉。2.待机估计比我g4会好很多，我的掉电快，2k屏幕。3.系统主题、壁纸比较多。,1
这个电话买的很失望。,1
诺基亚不喜欢京东吗？在京东app上看商品半天都打不开，网易也是，同样的网络，我用乐视手机都是秒开。,1
手机抢到了非常棒11块钱哈哈哈?,2
按键太硬，通话声音小，不太适合老年人使用,1
刚到手，手感很不错，声音个方面都很满意。。。。。。。,2
3.再就是苹果太黑了，这一玩意百年不变的设计，研发费用都省了，居然还卖这么死贵，这良心确实大大的不好,1
手机官网查过了，是正品，保修，通话保修都是正常的。外观没什么大问题，就感觉中间的home键有一点点歪。包装也太简陋了，一个苹果手机外面就一个箱子，什么都没垫，就不怕物流人员过于暴力。就这点很不爽。不仔细看还看不出来，手机运行流畅，用了几天才来评价的。就是不爽，我4866买的，过一天降了100块，过两天降到4666，京东还不给申请价保。真想退货再买的冲动。第一次用iPhone手机，还有很多不明白的，慢慢摸索。手机各方面都好，反应也好。待机一般般吧，毕竟才2700多毫安的电池，不要抱太大希望，要想待机时间长，买个4000，5000多毫安的安卓机。就是看中苹果的系统优化。这都是我使用iPhone的心得。不喜勿喷，纯属个人心得。,2
"我于2.01日下了一笔订单70999549855，购买一部手机。当时手机已经坏了,无法正常通信。因为京东向来以信誉度和品质的保证,毫不犹豫下单。发货地距配送地十公里不到。当天下午快递员找不到地址，未送到。约定第二天一定送到。在第二天得知得知也送不到之后,只能选择退款。款尚未退掉,打算重拍派送新地址,该单就涨价100元。由于周六日不上班,不在单位。然后协调专员,下周一送原地址即可。然后又被快递员周六早莫名其妙的送到,然后自己替客户决定拒收。让重新拍,自行承担涨价的损失。这一系列行为,跟流氓小商小贩有何区别？无论京东还是创始人先生都是以信誉度和品质保障,给广大消费者形成非常好的购物习惯，京东也是在创始人先生的极强社会责任心和人格魅力下,有了今天。对于屡次欺骗消费者，毁坏京东信誉度，毁坏京东品牌形象的行为，创始人先生肯定也是不愿看到的。上笔订单路由器与此如出一辙。请创始人先生关注此事。",0
后来客服打电话说补偿30 后来才知道是京券 没什么鸟用 说坏三处地方以上可以更换新机,0
1.没有老人用的简易模式,0
垃圾的手机，用的不到几天就坏了，不要买了,0
机子屏幕和机身鲜艳，让人眼前一亮！运行速度可以，就是电池一般～感觉全面屏机的宽度都挺鸡筋的～我老婆很满意,1
观察荣耀9青春版很久了，颜值高，配置性价比高，虽然不支持NFC功能，但千元旗舰机就是不一样，性能杠杠的。店家对产品的运输防护很到位，拿到手后，打开立刻被黑色震撼住了，双面镜面，看着爽呀，很高大上。打开机后，各种软件正常使用，开机速度一般，但各种APP响应速度还是很快的，灵敏度也可以，镜面划动很顺畅。屏幕大小合适，一手掌握，正好，颜色绚丽，看着舒服。拍照效果很好，背面双摄像头，很清晰，抓拍的响应速度还可以；正面像素很高，很正！容量大，内存高。这款机子性价比很高哟。,2
每次拆了电池之后都需要重新手动调整时间；虽然是安卓的接口，但是，机身太厚，普通安卓的线无法插入为其充电；翻页式的功能菜单操作起来不方便；价格贵。,1
?,0
还是这样哦！  第一次用苹果手机    手机sim 通讯录倒入闪退！之前联系客服 已经换过一次货了   现在还是这样！不想换了，要时间！  将就着用吧,1
手机收到了，老爸也已经用上了，按键大、音量也足，平时打电话老爸经常抱怨听不见，偶尔手机放在哪儿了也找不到，这个一响起来他就能接到，解决了最大的问题，外观颜值方面也高，材质应该还是很好、一点味道都没有，而且看起来也很耐用，总之，就是五星好评。,2
外观还行，天线老是掉着不行,0
第一次用小米手机，就是想体验小米系统才买的。之前用的魅族手机，所以此视频是用魅族手机拍的。  我感觉这手机不错，玩游戏不卡，我玩的穿越火线真的没卡过（除了网络卡成狗）。电池的话，玩游戏几个小时，还有好多电，就是可惜没快充，双十一那天本想买  魅蓝note6   的（因为flyme系统我也喜欢）。 内存很大，够我玩一年。好吧，我想不出来怎么继续分享了，等我过几礼拜再来说说看法吧！(～￣▽￣)&rarr;))*￣▽￣*)o,2
物流很快，入手6/9/9。买给老妈的，还没上手，唉。刚好碰到活动价，还行了。带充电头，充电线，耳塞?，耳塞忘记拍照了。后壳塑料，上手比较轻，买的时候说有赠品，然而并没有，问客服也没有回复。京东就这点不好，客服的端口设计就不好了，然后客服服务也跟不上。,1
4.屏幕偏黄，不知道该说好还是不好了，而且这么贵也不用oled，真是缺那个啥了,1
买手机也不是看着这个品牌买的，因为早知道这个手机就是个贴牌货，当然这都不重要，重要的是能用安卓原生系统就好，这就是这个手机最大吸引我的地方，结果收到手机很是失望，里面竟然加了腾讯的毒瘤软件，并且不能卸载！还有启动器并没有选用安卓原生的启动器Nexus Launcher，，官方宣称的原生安卓在哪里？！打电话给售后，售后说了一大堆什么国内不支持安卓原生，需要更改一些，那更改能不能不加腾讯的毒瘤？！国外版的可以支持纯粹的安卓原生，国内版和国外版系统是不能通刷的，那我想请问：能不能给我们消费者提供一个选择的权利，能够开放通刷国内国外系统？让需要纯粹安卓系统的能用上纯粹的安卓原生，而不是像你们的大一统战略，强制绑定客户用你们这个改装的加个腾讯的毒瘤系统还宣称什么安卓原生！&hellip;以后不改坚决不再购入此品牌&hellip;,0
收到手机的时候这个膜已经被刀开过的，手机肯定不是原装未拆封的！！配件也可能被卖家更换过。怪不得这家店卖的这么便宜。说好的给我开发票，发票也没有寄过来。,0
挺不错的，是原装正品，买来送人了，对方挺满意的。这里买比其他渠道便宜不少，遇到合适价格及时下手吧,2
翻新的手机    卡的要死   用不了    钢化玻璃都把屏幕贴完,0
按键按起来挺舒服的 ，除中间ok键凸出来的，快速按的话有点小挡，其他都不错&hellip;做工也可以,2
4.用电特别快，我是手机重度依赖者，每天刷微博，一直刷差不多三四小时就没电，所以一天得充两次。实在是浪费时间。,2
用了两天了，手机挺流畅。但后壳是塑料的，而且屏幕有时不灵敏。,1
垃圾，插卡根本识别不了，花一百买个废品,0
都说京东购物发货快，物流快，18号凌晨拍的20号中午才到达，还不送货，一起8个包裹，要自己去拿。我却享受不到，宣传语上，多，快，好，省，不到100公里的距离，要这么长时间，搞的跟四通一达一样，你京东是什么意思？说下手机，拿到手塑料感很强，当然价格不贵才买，价格跟东西本身成正比。其实我一分都不想给，恶心的购物体验,0
真心不值399元，还没市场买100多的好，太轻了应该不是诺基亚的品牌。应该叫什么赫名迪的品牌。分辨率极差。,0
本来冲着以前飞利浦待机时间长买的，谁知手机待机并没有那么长，跟之前买的一千多毫安的也差不多，不是以前的飞利浦了。其他的还行。价格偏高了。,1
优点：简单易操作，价格实惠，适合老人,1
"非常完美，我非常喜欢。刚到手就迫不及待的，打开。验证了是正品港货。客服很耐心的给我讲解帮我刷了国行系统。非常感谢客服的耐心。从s4到s6,到s7现在到s9一直钟爱三星。信任这个店家，物流也快。",2
刚安上有信号，没两天这个鸟样了，客服都他么死光了，没喘气的问八百遍都不吭声，真**坑人,0
1.尺寸刚刚好，我认为手机屏幕4.7偏小，5.5及以上的太大，5.1刚刚好。2.外观和做工出色，手感极佳，是国产3000元以下旗舰比不了的。3.配色丰富，基本可满足所有偏好需求，蓝黑很好看，前面板黑的深邃，（钻雕蓝）是我买过前面板最黑的手机。4.徕卡双摄绝对惊艳，无论后置还是前置摄像头，成像效果超过我所有购买过的手机，包括三星苹果HTC的旗舰。5.系统功能够用，性能上而言没有短板，前置指纹好评，指纹解锁很相当非常快。6.超级快充，没见过充电这么快还不热的手机，早上充电半小时够用一整天。7.信号好，好于手头上的iPhone6S和魅族。,2
先说快递！虽然说是春节期间，但西安到韩城只有五6个小时的车程，硬生生给送了8天时间！！！我想问一下:快递行业逢年过节都在家里睡热炕头是吧？至于手机，先说优点:快充确实牛叉，充满电只需要大半个小时就冲饱了，外观也精美，侧边指纹新颖精致！至于显示效果颗粒感也不算太严重！可以接受的范围！下面该说说缺点了！电池恨不得一天三充！居然还敢号称3000毫安，个人感觉只有两千毫安的感觉！第二就是卡顿！当然，我是对比苹果感觉卡顿，如果对比安卓那就区别不大了，信号不好的时候我用iphonese打开优酷只需要三五秒，用它整整等待三四十秒！同样信号不好的地方！用iphonese能正常浏览京东网，用它死都不能加载完毕！并且打开一个页面就得等待半分钟到一分钟！再说说外放音质跟*元机子差不多！插耳机倒是还可以。照相不好不坏。玩游戏倒是还可以！最后一点！手机太大太大了！装口袋里面像块砖头！一下蹲恨不得吧裤兜都憋扯了！当然！这一点不是针对s6！而是针对所有大屏手机！尤其是干活的时候屏幕太大装口袋里真的很难受！4.0寸左右手机才是最舒服最舒服的尺寸！可惜手机厂商自作主张，自以为是，盲目的生产,0
很妥，稳的一匹～这个手机，哈哈必须好评,2
商品已到可能是路远有点慢了,2
对诺基亚的好感买了这个，和原来的手机没法比。手机信号也没那么好。拍照mp3需要装sd卡才能使用。声音挺大。,1
试用了两天，效果没得说，就是好。我买的移动版降价非常快，买下来实在便宜，毕竟p20已经出来了嘛。比全网通便宜将近400元，反正我有好几张移动电话卡，无所谓啦。通话质量很不错。但愿这个手机能多用两年！,2
缺点：,0
这家店铺太坑人了，说话不算话的，说好送我移动电源亻，收到时什么都没有，大家还是去别家买吧,0
手机默认上网是移动卡，不能改为电信卡，为什么？,0
线太短，充电有一点慢,1
配置在同等价位的普通机中都算高的了，使用过程也的确感觉反应很快。耳机插孔、电池、充电孔等能看到的都是很明显的可见防水设计。系统干净，没有多余软件，根据自己喜好扩展。就是电池使用时间短点，期待卖家更新系统。,2
手机收到了，收了后才发现快递箱封口的半边有被拆开了，而且快递单也因为拆开过所以粘的不是很稳，打开后看到里面的手机还有一成包装这才放心，希望京东以后在包装上尽量避免这样能让人随意拆包的机会！这是我用之前的手机拍的,2
"商家送的膜跟本贴不满屏幕，我下单以后特意更客服讲了，一定不要跟我发移动联通版的全网通，我有3,个电信的号要上，没有电信全网通，发公开全网通也行，客服说只能随机，然后我又打它们电话，打了好多个，语音提示我转什么号码就自动挂机，真的是太差了，这一星是给京东快递的，下那么大的雨，还在送，你们或许会会说你你怎么不退，我老公不知道我要退，把送的膜已经帖了怎么退。你们看一下电信号上移动版全网通，信号多差",0
不是很理想，微信可以用，就是太卡,1
给丈母娘买的，女朋友昨天晚上在京东618逛，然后看到了这个手机打折，然后就要我买送给她妈妈，我本来想送iPhone X的，我女朋友是不是一个贤妻良母！这样女孩值得娶的 给我点赞！！！有100个赞了我秀恩爱发结婚照！,2
刚刚拿到货，打开手机看开机三个按键用不了，退不出去。一星给快递的。,0
华为的机子照相特清，真的不错，而且还不贵，支持华为,2
之前买的纽曼翻盖，一年时间就花屏了，京东第三方店铺关闭了，维修都找不到人，只能自认倒霉，现在老人机很少厂家做没利润，想要买个称心如意的老人机太难了，谁来关注关注老年人，难道手机生产商家里没有老人？这个问题应该思考，唯利是图的时代让人无奈，话说回来，我还是看好中兴的，大厂看好你。,2
第一次买魅族手机，收到货好几天了，忙到忘记评论了，看着挺舒服的，手机本身也挺不错的，而且有活动挺便宜，就是不知道用着怎么样，总之我很满意,2
行，很满意，人脸解锁很好,2
价格和机子成正比。外形手感不错。买给爸爸用的。应该没什么问题,2
电池只能待机二天，接电话断断续续，通话音量不好,0
对于上面的好评我不知道是怎么给出来的 我只拿出图来给大家分析 第一快递暴力 包装盒上面没写电子产品导致第二 打开快递盒子手机没有密封而是两个胶带粘着 你们说这是全新？ 给家人买的她们只需要微信打电话 所以就选择了这个机子 大家看了再买 最后不介意购买,0
手机很不错，质量很好，手感很棒，和图片一样，值得购买赞一个,2
这是一台二手机！看到包装盒封条没贴好 心里就凉了一半，看到机身缝里还夹着没扯完的塑料膜 更是确定这就一台二手机，机身还有划痕。气愤！原价买凭什么发二手的？我是急用才没退货，商家应该要折价退钱！,0
手机很棒   物美价廉  质量也不错  绝对的正品  值得推荐,2
东抢的，6号就拿到手了，没被耍猴。体验了一天，在开着小,2
其他都满意就是连不上无线网,1
手机用了半个月触摸不灵敏，偶尔会自动锁屏啊。什么手机啊，是不是翻新机。,0
